Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
0,0.08408240167824883,1,4.0,3,0,0,0,38.0,3.0,2.0,1.0,-1.426568661881111,-1.4268583411935547,1.0285408447036608,1.1163640256587926
0,-0.1654055800960332,1,3.0,5,0,0,0,34.0,6.0,1.0,3.0,-0.7735211369733277,0.1536123500647562,0.5598856044684924,0.6081194075310221
0,0.45831437433967187,1,1.0,4,0,0,0,40.0,3.0,3.0,1.0,-0.8381328929454956,0.303315319267795,0.4320705389498102,1.0995625506793623
0,-0.040661589208892186,1,2.0,0,1,0,0,36.0,3.0,3.0,3.0,-0.8704105517050128,-0.06971503022174423,-0.03658470128535821,0.7131286261524624
0,0.45831437433967187,0,1.0,0,1,4,0,44.0,5.0,3.0,1.0,1.2691980701982695,-1.4268583411935547,0.9859358228641001,0.053670733209817856
0,0.33357038345253087,1,1.0,0,2,1,0,40.0,3.0,2.0,3.0,-1.426568661881111,-1.4268583411935547,0.5172805826289317,0.15867995183125813
0,0.9572903378882359,1,3.0,4,1,0,0,39.0,4.0,3.0,3.0,-1.2080528888933098,-1.4268583411935547,1.156355910222343,0.3854998640535692
0,0.08408240167824883,1,3.0,0,0,0,0,36.0,4.0,2.0,2.0,-1.200794668416576,0.43706633273608375,-0.20700478864360125,-0.37896724751051564
0,-0.040661589208892186,0,3.0,3,0,4,0,40.0,6.0,3.0,3.0,-1.426568661881111,-1.4268583411935547,0.1764404079124456,0.23848695798355277
0,0.08408240167824883,1,2.0,1,1,0,0,31.0,3.0,2.0,3.0,-1.3880480701075966,-1.4268583411935547,1.156355910222343,0.3854998640535692
0,-0.040661589208892186,1,2.0,1,0,0,0,41.0,3.0,1.0,3.0,-0.8126575359471063,0.8788127992368538,0.6024906263080533,0.34769654534985067
0,-0.5396375527574563,1,4.0,0,1,0,0,32.0,3.0,1.0,2.0,-0.6409003694225222,1.0174721067773733,0.9433308010245394,0.11667626438268203
0,-0.29014957098317423,1,2.0,3,0,1,0,39.0,4.0,1.0,2.0,-1.24698700512196,-0.4758763646988412,0.26165045159156713,-0.41257019746937657
0,0.832546347001095,1,3.0,0,1,0,0,40.0,6.0,3.0,1.0,-0.3319348131997977,-1.4268583411935547,0.6024906263080533,0.020067783250956966
0,-0.040661589208892186,1,3.0,0,0,0,0,33.0,6.0,3.0,2.0,-0.6305850116290684,1.629781792288163,-0.12179474496447973,0.04106962697524502
1,0.20882639256538985,1,1.0,0,1,0,0,40.0,3.0,1.0,2.0,-0.5534288453088843,1.6616857037576631,-0.6330550070392089,-1.0132229279840146
0,0.5830583652268129,0,4.0,5,1,2,0,45.0,3.0,1.0,2.0,-0.6284631457514274,0.765922035575546,0.8581207573454178,-0.05133848541162243
0,1.331522310549659,0,2.0,5,1,2,1,45.0,5.0,2.0,3.0,1.935628215356848,-1.4268583411935547,0.6877006699871747,0.20488400802469187
1,1.581010292323941,1,2.0,2,2,0,0,36.0,3.0,3.0,3.0,-1.1495938323274268,0.8469088877673538,-1.0591052254348166,-1.7734896708032415
0,-1.4128454889674433,1,2.0,0,1,0,0,20.0,6.0,1.0,2.0,-0.7558681966254096,0.9475289162480848,0.9007257791849785,0.8349393197533331
0,-0.1654055800960332,1,5.0,0,1,0,0,33.0,5.0,3.0,3.0,-0.929582124982542,0.10575648286050612,0.9433308010245394,-0.026136272942476762
1,-0.5396375527574563,1,2.0,0,0,0,0,36.0,6.0,3.0,2.0,-0.5013536350853401,-1.4268583411935547,-1.0591052254348166,-1.189638415268034
0,-0.7891255345317383,0,4.0,3,0,1,1,34.0,3.0,2.0,1.0,1.1173696477739137,0.15729357061892932,0.5172805826289317,-0.16054807277791985
0,-0.7891255345317383,1,5.0,2,0,0,0,24.0,6.0,1.0,1.0,-1.0534709932575435,-0.4537890413738027,0.09123036423332408,-0.3285628225722243
0,0.08408240167824883,1,3.0,0,0,0,0,36.0,6.0,2.0,3.0,-1.0990831946933672,-0.09057528002872504,0.21904542975200636,-0.02193590419761915
1,-0.41489356187031523,1,5.0,5,0,1,0,24.0,3.0,2.0,2.0,-0.2220512892291081,1.276384619087547,-0.6756600288787696,-1.3114491088689044
0,-0.29014957098317423,1,3.0,5,0,0,0,35.0,5.0,3.0,0.0,-0.5060704558887609,1.5365242049157783,1.198960932061904,-0.21515286646106882
0,0.20882639256538985,1,3.0,4,0,0,0,44.0,4.0,3.0,3.0,-1.0624393788889042,0.02845085122287135,0.3894655171102494,-0.580584947263681
0,0.832546347001095,1,2.0,0,1,0,0,41.0,5.0,1.0,3.0,-0.9105650768216924,1.3831400151585664,0.47467556078937095,0.23008622049383753
1,-1.5375894798545844,1,2.0,3,0,0,0,36.0,1.0,3.0,2.0,-1.2501384880471973,-1.4268583411935547,-0.3774248760018443,-0.6561915846711176
0,0.7078023561139539,1,1.0,2,0,0,0,36.0,6.0,1.0,1.0,-0.2735535032549527,-1.4268583411935547,0.5172805826289317,1.549002006379126
1,-0.1654055800960332,0,3.0,2,2,3,0,25.0,2.0,2.0,3.0,0.20718938997802272,0.8812669462729692,-0.5904499851996481,-0.2823587663787906
1,-0.5396375527574563,1,1.0,2,1,0,0,35.0,4.0,3.0,3.0,-0.5567278570745781,-1.4268583411935547,-0.9312901599161342,-1.7188848771200926
1,0.20882639256538985,1,2.0,0,0,0,0,30.0,3.0,3.0,3.0,-0.27812906524881154,-1.4268583411935547,-0.9312901599161342,-0.7401989595682698
0,-1.5375894798545844,1,3.0,2,1,0,0,26.0,4.0,2.0,3.0,-0.5590432255583965,-0.23536995515953305,0.26165045159156713,0.6543234637244558
1,-0.7891255345317383,1,3.0,0,1,1,0,29.0,3.0,3.0,3.0,-0.8463280515803939,1.4346771029169896,-1.3999454001513025,-1.080428827901736
1,-0.5396375527574563,0,2.0,5,1,2,0,33.0,3.0,3.0,3.0,-0.12814085425315616,-0.8219110967911112,-0.8460801162370127,-1.2862468963997589
0,1.082034328775377,1,3.0,5,0,0,0,44.0,5.0,1.0,1.0,-1.426568661881111,-1.4268583411935547,0.47467556078937095,0.7887352635598994
0,-0.29014957098317423,1,3.0,2,1,0,0,36.0,5.0,3.0,1.0,-1.426568661881111,-0.7630115679243418,0.21904542975200636,1.9984414620788902
1,-0.1654055800960332,0,4.0,0,1,0,0,36.0,5.0,2.0,3.0,-1.426568661881111,-0.1261604120523982,-1.5277604656699848,-1.6558793459472283
0,1.331522310549659,1,3.0,3,0,0,1,42.0,6.0,1.0,1.0,0.9038587976296465,1.5451137195421822,-0.07918972312491897,-0.5763845785188234
1,-0.29014957098317423,1,3.0,5,1,0,0,36.0,2.0,3.0,3.0,-0.9580350135173202,-1.4268583411935547,-0.8460801162370127,-0.4419727786833798
0,-0.7891255345317383,1,5.0,5,0,0,0,31.0,4.0,2.0,2.0,-0.7083904041179491,1.2825199866778354,0.13383538607288484,0.13347773936211246
0,-0.5396375527574563,1,2.0,1,1,0,0,35.0,6.0,3.0,2.0,-0.5626918034812419,-1.4268583411935547,0.6024906263080533,0.020067783250956966
0,1.082034328775377,1,2.0,0,0,1,0,36.0,5.0,3.0,3.0,-0.7710967188724538,-1.4268583411935547,0.6877006699871747,0.20488400802469187
1,-0.1654055800960332,1,3.0,2,0,0,0,35.0,3.0,3.0,3.0,-0.7345934381940549,1.5954237337825476,-1.1017102472743772,-1.542469389836073
0,-0.7891255345317383,0,3.0,0,2,4,0,30.0,3.0,2.0,1.0,1.976912561144874,-1.4268583411935547,0.645095648147614,0.6207205137655949
0,0.7078023561139539,1,3.0,2,0,0,0,47.0,6.0,3.0,2.0,-0.8278699327762175,0.3965729066401798,0.5172805826289317,-0.7233974845888393
0,-0.040661589208892186,1,2.0,5,2,0,0,26.0,4.0,3.0,1.0,-1.1455786640839274,0.7634678885394306,0.9859358228641001,0.20068363927983426
0,1.206778319662518,1,2.0,0,1,0,0,48.0,5.0,3.0,2.0,-0.3492167735057291,1.6616857037576631,0.9433308010245394,-0.16474844152277748
0,0.33357038345253087,1,4.0,5,0,0,0,35.0,5.0,3.0,2.0,-0.625992936152225,1.1904894728235083,0.7729107136662963,-0.0765406978807681
0,0.832546347001095,1,1.0,2,1,0,0,39.0,3.0,2.0,3.0,-1.0833021320632379,0.13888746784806388,0.47467556078937095,0.9945533320579218
1,-1.9118214525160075,1,1.0,0,2,0,0,22.0,2.0,2.0,3.0,-1.2972383627639594,-1.4268583411935547,-0.8460801162370127,-1.4626623836837784
0,1.082034328775377,0,3.0,2,1,4,0,48.0,5.0,2.0,2.0,-0.6085123218316367,0.7119308007810073,0.13383538607288484,-0.22355360395078402
0,-0.29014957098317423,1,3.0,0,1,0,0,33.0,5.0,3.0,1.0,0.4194923865722371,1.5389783519518936,0.09123036423332408,0.6249208825104525
1,1.206778319662518,1,3.0,0,1,0,0,36.0,3.0,3.0,3.0,0.6516723785258035,0.87022328461045,-1.1869202909534988,-0.7149967470991241
0,0.9572903378882359,1,2.0,3,0,0,0,45.0,5.0,3.0,2.0,-0.1998013526221706,0.8321840055506614,0.9433308010245394,-0.026136272942476762
0,0.832546347001095,1,0.0,0,1,0,0,34.0,5.0,2.0,1.0,-1.104028417358274,-0.027994530607782613,0.7303056918267355,0.8181378447739027
0,-0.040661589208892186,1,2.0,2,0,0,0,40.0,3.0,2.0,2.0,0.11755511551020574,0.6787998157934496,0.9007257791849785,0.1796817955555462
0,-1.0386135163060204,1,3.0,0,0,0,0,27.0,6.0,2.0,2.0,-0.8673152686780423,0.28613629001498725,0.3894655171102494,0.7761341573253265
0,1.206778319662518,1,5.0,0,1,1,0,37.0,4.0,2.0,1.0,-0.7898256872703353,0.6616207865406418,0.3894655171102494,0.2090843767695495
0,0.832546347001095,1,3.0,2,1,0,0,48.0,6.0,2.0,1.0,-1.0990831946933672,0.0640359832465445,0.3042554734311279,0.3686983890741387
0,-0.6643815436445972,0,3.0,0,0,2,0,36.0,4.0,3.0,1.0,0.0689300532063635,0.5536383169515647,0.4320705389498102,0.6837260449384591
0,-0.41489356187031523,1,3.0,5,1,0,0,36.0,3.0,3.0,2.0,-1.426568661881111,-1.4268583411935547,0.34686049527068863,-0.05973922290133765
1,-0.6643815436445972,1,5.0,0,0,1,0,30.0,5.0,2.0,3.0,-1.320576721080431,-1.4268583411935547,-0.1643997668040405,-0.26555729139936013
0,1.9552422649853642,1,0.0,5,1,0,0,36.0,6.0,2.0,1.0,-0.4007998896916827,1.002747224560681,0.1764404079124456,-0.2907595038685058
0,-0.5396375527574563,1,4.0,3,2,1,0,36.0,4.0,3.0,2.0,-0.4050932352132165,1.6616857037576631,0.9433308010245394,0.11667626438268203
0,1.206778319662518,1,2.0,5,0,0,0,51.0,4.0,1.0,3.0,-1.1888058664554197,0.09839404175215996,0.9433308010245394,0.7509319448561809
1,-0.1654055800960332,1,3.0,0,2,0,0,34.0,4.0,3.0,1.0,-0.5626918034812419,-1.1286794763055348,-1.144315269113938,-1.0510262466877327
0,-1.6623334707417254,1,2.0,4,0,1,0,36.0,4.0,2.0,1.0,-0.7334238057499443,0.8640879170201615,0.4320705389498102,1.3221820941568152
0,1.331522310549659,1,0.0,0,0,0,0,45.0,6.0,1.0,2.0,-0.8572075709971299,-1.4268583411935547,1.4119860412597076,-0.4419727786833798
0,0.33357038345253087,1,3.0,3,0,0,0,29.0,6.0,1.0,2.0,-0.8143371729414023,1.0248345478857195,0.6024906263080533,0.9021452196710549
0,-0.040661589208892186,1,3.0,3,0,0,0,41.0,4.0,1.0,1.0,-1.3894849425881517,-0.2623655725568023,1.2415659539014647,0.12087663312753964
1,-1.0386135163060204,1,1.0,0,0,0,0,29.0,3.0,3.0,3.0,0.5315029539822761,-1.4268583411935547,-0.9312901599161342,-1.7188848771200926
1,0.45831437433967187,1,3.0,2,1,0,0,36.0,2.0,3.0,3.0,-0.5747202448581988,-0.2169638523886676,-0.7608700725578912,-0.824206334465422
0,0.5830583652268129,1,2.0,0,1,0,0,45.0,5.0,1.0,0.0,-1.212309674464205,-1.4268583411935547,0.7303056918267355,-0.693994903374836
0,0.7078023561139539,0,4.0,5,0,2,0,36.0,6.0,3.0,2.0,-0.7939408989149659,0.7082495802268343,0.645095648147614,0.27629027668727124
0,-0.1654055800960332,1,5.0,3,1,0,0,32.0,3.0,3.0,3.0,0.10266248652367946,-0.6194439663115915,0.1764404079124456,-0.45037351617309507
0,1.206778319662518,1,0.0,1,0,0,0,51.0,4.0,2.0,3.0,-0.43918533554738837,-0.34948779233889865,0.47467556078937095,0.7887352635598994
0,1.206778319662518,1,0.0,2,1,0,0,36.0,4.0,3.0,1.0,-0.5640216463257094,1.167175075980412,0.4320705389498102,-0.18995065399192315
1,-0.6643815436445972,0,4.0,0,0,3,0,31.0,3.0,3.0,2.0,1.3806581322308358,-0.3617585275194756,-0.8886851380765735,-1.0300244029634447
0,0.5830583652268129,1,4.0,0,1,0,0,36.0,4.0,3.0,1.0,-0.8253194833007897,0.9021271960799501,0.09123036423332408,0.2132847455144071
0,-0.41489356187031523,1,2.0,0,0,0,0,29.0,4.0,1.0,1.0,-0.5286829701433915,1.6616857037576631,0.9859358228641001,0.8433400572430484
0,-0.5396375527574563,1,2.0,2,0,0,0,32.0,5.0,5.0,3.0,-0.15686918386950224,-1.4268583411935547,1.0285408447036608,-0.13954622905363182
0,0.20882639256538985,1,4.0,3,2,0,0,41.0,4.0,3.0,2.0,-0.40194310033769326,1.6616857037576631,0.5598856044684924,0.6081194075310221
1,0.832546347001095,0,4.0,2,1,3,0,44.0,3.0,3.0,2.0,0.8053238484076345,1.2592055898347392,-1.1017102472743772,-0.8914122343831438
1,-0.29014957098317423,1,2.0,5,0,0,0,32.0,4.0,3.0,3.0,0.4729884516292469,1.6616857037576631,-1.0165002035952557,-0.30336061010307863
0,1.581010292323941,1,0.0,0,0,0,0,48.0,2.0,2.0,1.0,-1.011235984916368,0.3045423927858527,1.156355910222343,-0.2907595038685058
0,-0.1654055800960332,1,5.0,0,0,0,0,39.0,5.0,3.0,2.0,-0.6880292959270222,0.05667354213819833,0.6877006699871747,1.1079632881690773
0,-0.1654055800960332,1,2.0,0,1,1,0,36.0,5.0,3.0,1.0,-0.9272448160175975,0.17324552635367935,1.2415659539014647,-0.13954622905363182
0,0.5830583652268129,0,1.0,2,1,4,0,36.0,2.0,1.0,3.0,0.497223948958457,-0.7028849655395147,0.3042554734311279,0.1838821643004038
0,0.33357038345253087,1,1.0,0,2,0,1,43.0,1.0,3.0,1.0,1.976912561144874,0.00022816030754436843,0.26165045159156713,0.4569061327161481
0,-0.41489356187031523,1,2.0,5,0,0,0,36.0,2.0,3.0,3.0,-0.7606538558451207,0.6518041983961803,0.8581207573454178,0.4065017077778572
0,-1.0386135163060204,0,3.0,0,0,3,0,22.0,2.0,2.0,1.0,-0.5623596005715759,-1.4268583411935547,-0.07918972312491897,-0.22775397269564165
0,-0.1654055800960332,1,3.0,5,0,0,0,39.0,1.0,2.0,2.0,-1.426568661881111,-0.512688570240572,0.7729107136662963,0.22588585174897993
0,0.9572903378882359,0,4.0,5,1,3,0,39.0,1.0,3.0,3.0,0.3801274181604763,1.597877880818663,0.1764404079124456,1.3305828316465305
1,-0.29014957098317423,1,4.0,2,1,0,0,36.0,3.0,3.0,4.0,0.4209524042705427,-1.0378760359692654,-1.0165002035952557,-0.5679838410291081
0,1.331522310549659,1,3.0,5,1,0,0,37.0,3.0,1.0,2.0,-0.6210695408037948,0.5401405082529301,0.7303056918267355,0.8181378447739027
0,0.5830583652268129,0,3.0,0,0,4,0,42.0,2.0,1.0,3.0,0.40181516929576216,1.1990789874499121,1.156355910222343,-0.41257019746937657
0,0.20882639256538985,0,3.0,5,0,1,0,43.0,2.0,2.0,3.0,-1.2147497399239418,0.3327650837011797,0.5172805826289317,1.317981725411958
0,0.20882639256538985,1,5.0,4,0,0,0,33.0,2.0,1.0,3.0,0.06911428027253964,0.016180116042294402,0.3894655171102494,1.4439927877576864
0,0.832546347001095,1,2.0,0,0,1,0,38.0,3.0,2.0,1.0,-1.0795274903947727,-0.1961036025816868,0.21904542975200636,0.15867995183125813
0,1.082034328775377,1,1.0,3,1,1,0,50.0,3.0,3.0,3.0,-1.1611493734456104,0.4382934062541414,1.156355910222343,-0.034537010432191984
0,0.7078023561139539,1,1.0,2,0,0,0,40.0,2.0,2.0,1.0,-1.426568661881111,0.07998793898129453,0.5598856044684924,0.7971360010496146
0,-1.5375894798545844,1,0.0,0,0,1,0,26.0,3.0,3.0,2.0,-0.6426889627144086,0.8186861968520268,0.5172805826289317,0.6963271511730319
0,-0.41489356187031523,0,3.0,5,0,2,0,36.0,3.0,3.0,1.0,0.6017642969687578,-1.4268583411935547,0.048625342393763316,-0.5931860534982538
1,-0.29014957098317423,1,4.0,5,0,0,0,38.0,2.0,2.0,3.0,-0.7861354656445774,1.6469608215409708,-0.973895181755695,-0.8914122343831438
1,0.9572903378882359,1,1.0,0,1,0,0,34.0,5.0,2.0,2.0,-0.6614695483716859,1.2138038696666045,-0.973895181755695,-1.500465702387497
0,0.33357038345253087,1,3.0,3,0,0,0,37.0,2.0,3.0,0.0,-0.6095531526247527,-0.2415053227498215,0.6024906263080533,-0.27815839763393296
0,0.33357038345253087,0,5.0,0,1,3,0,41.0,2.0,3.0,2.0,-0.03508293582930774,0.40148120071241056,0.3894655171102494,1.6876141749594278
0,-0.6643815436445972,0,3.0,2,0,2,0,30.0,3.0,1.0,2.0,-1.1007290668844716,0.5585466110237955,-0.7608700725578912,0.7047278886627472
0,-0.41489356187031523,1,3.0,0,1,0,0,33.0,3.0,3.0,1.0,-0.9050623852330973,0.8039613146353345,0.21904542975200636,-0.35376503504136997
0,-0.7891255345317383,1,1.0,2,2,0,0,25.0,3.0,3.0,1.0,-0.39823211793001223,1.0849611502705465,0.6024906263080533,-0.27815839763393296
0,0.9572903378882359,0,4.0,0,0,3,0,42.0,3.0,3.0,1.0,-1.298558373126486,-0.6685269070338993,0.7729107136662963,1.3095809879222429
0,0.45831437433967187,1,2.0,2,0,1,0,41.0,2.0,1.0,2.0,0.7467743978414036,0.9193062253327577,-0.2922148323227228,-1.101430671626024
0,1.206778319662518,1,1.0,5,1,0,0,36.0,3.0,1.0,1.0,-0.4985334800374292,1.6616857037576631,0.815515735505857,-0.13534586030877419
0,-0.9138695254188793,1,2.0,2,0,0,0,30.0,3.0,1.0,3.0,-0.6015991757097078,-0.4721951441446681,0.9433308010245394,-0.026136272942476762
1,-1.6623334707417254,1,2.0,0,0,0,0,20.0,3.0,2.0,5.0,-0.5696919695934034,-1.4268583411935547,-1.1869202909534988,-0.12694512281905898
0,-0.41489356187031523,1,5.0,2,1,0,0,36.0,2.0,1.0,2.0,-1.1542011008220108,-0.3139026603152255,0.6877006699871747,0.20488400802469187
0,0.08408240167824883,1,4.0,2,0,1,0,36.0,2.0,1.0,1.0,-0.9937038705818128,-0.0537630744869942,1.1137508883827825,0.020067783250956966
0,-0.5396375527574563,1,4.0,3,1,0,0,36.0,2.0,3.0,2.0,-0.29197419977331296,1.6616857037576631,0.47467556078937095,1.9270351934163112
0,-0.1654055800960332,0,5.0,4,0,3,0,35.0,2.0,2.0,2.0,-0.9589965829478135,0.08121501249935223,0.5172805826289317,-0.3117613475927939
0,0.20882639256538985,1,5.0,5,0,1,0,36.0,3.0,2.0,1.0,-1.305847650255404,-1.4268583411935547,0.8581207573454178,0.5703160888273036
0,0.832546347001095,1,2.0,0,0,0,0,41.0,3.0,2.0,2.0,-1.0492764180547913,0.11925429155914076,0.6877006699871747,0.7215293636421776
1,0.7078023561139539,1,1.0,5,1,0,0,36.0,3.0,3.0,2.0,-1.1894021304695006,-1.4268583411935547,-0.42002989784140504,-0.3957687224899461
0,-0.5396375527574563,1,4.0,0,0,0,0,30.0,3.0,2.0,1.0,-1.3597081030590537,-0.2157367788706099,0.09123036423332408,0.4149024452675725
0,0.832546347001095,1,1.0,0,0,0,0,36.0,2.0,2.0,3.0,-1.4017768092575822,0.0407215864034483,0.34686049527068863,1.0953621819345045
0,0.45831437433967187,1,5.0,0,1,0,0,41.0,3.0,2.0,2.0,-1.426568661881111,-1.4268583411935547,0.5598856044684924,0.6081194075310221
0,-1.1633575071931614,1,1.0,0,1,1,0,36.0,3.0,3.0,1.0,-0.6809562633829357,1.2702492514972585,0.6877006699871747,0.04526999572010264
0,-0.9138695254188793,1,2.0,0,1,0,1,29.0,3.0,3.0,2.0,0.6525275333650637,-0.30654021920687935,0.5598856044684924,-0.504978309856244
1,0.7078023561139539,1,3.0,1,0,0,0,45.0,2.0,4.0,1.0,-1.210483266053046,-1.4268583411935547,-1.2721303346326203,-2.869785913211077
0,-1.0386135163060204,1,2.0,0,1,0,0,36.0,3.0,1.0,1.0,-1.4098061967743918,-1.4268583411935547,0.47467556078937095,0.9945533320579218
1,0.5830583652268129,1,1.0,0,1,1,0,36.0,3.0,3.0,3.0,0.5178984693577424,0.7745115502019498,-0.7608700725578912,0.40230133903299964
0,-1.0386135163060204,1,2.0,1,0,1,0,28.0,2.0,1.0,1.0,-0.21290400793632186,1.5119827345546244,0.6024906263080533,0.1838821643004038
0,-0.5396375527574563,0,4.0,3,0,2,0,35.0,3.0,3.0,3.0,-0.8278699327762175,0.24196164336491024,0.6024906263080533,-0.13114549156391658
1,-1.4128454889674433,1,4.0,5,0,0,0,24.0,3.0,2.0,4.0,-1.3430571728640084,-0.3568502334472448,-0.5904499851996481,-0.2823587663787906
0,1.331522310549659,0,1.0,0,0,3,0,39.0,3.0,1.0,1.0,-1.426568661881111,-0.6403042161185724,0.7303056918267355,-0.8116052282308491
1,-0.5396375527574563,0,4.0,2,0,4,0,34.0,2.0,3.0,3.0,-0.05144976719386927,-0.8525879347425536,-0.7182650507183304,-2.02131142674984
0,1.331522310549659,0,3.0,0,1,4,0,36.0,2.0,2.0,1.0,1.2350729377704517,0.041948659921505996,1.0711458665432216,-0.05973922290133765
1,-1.1633575071931614,0,2.0,2,1,0,0,24.0,2.0,2.0,3.0,-1.2802246299537867,-1.4268583411935547,-0.5904499851996481,-0.05133848541162243
0,1.331522310549659,1,1.0,5,0,0,0,50.0,3.0,2.0,2.0,-1.306512778046806,-1.4268583411935547,0.8581207573454178,-0.05133848541162243
0,-0.41489356187031523,1,1.0,3,1,0,0,36.0,3.0,2.0,2.0,-0.5238657459839284,1.6616857037576631,0.6877006699871747,0.3686983890741387
0,2.0799862558725053,0,1.0,2,1,0,0,56.0,3.0,1.0,2.0,0.2638007804651761,1.6616857037576631,0.9859358228641001,-0.08494143537048332
1,-0.41489356187031523,0,4.0,5,0,4,0,30.0,3.0,2.0,3.0,1.2325888778164193,0.2063765113412371,-0.8886851380765735,-1.4164583274903448
0,0.20882639256538985,0,2.0,1,0,1,0,42.0,3.0,2.0,0.0,-1.1296668215545007,-1.4268583411935547,-0.24960981048316203,-0.11014364783962853
0,-0.040661589208892186,1,2.0,3,1,0,0,36.0,3.0,2.0,2.0,-1.426568661881111,-1.4268583411935547,0.6024906263080533,0.34769654534985067
0,-0.7891255345317383,1,3.0,3,0,0,0,28.0,2.0,3.0,1.0,-0.9142493049544328,0.03335914529510213,1.4119860412597076,-0.21515286646106882
0,0.7078023561139539,0,3.0,0,0,2,0,47.0,3.0,3.0,3.0,0.4354441650945093,-0.2721821607012639,0.5172805826289317,-0.45457388491795264
0,0.832546347001095,0,4.0,3,1,2,0,42.0,3.0,3.0,3.0,-0.6057417072288095,-1.4268583411935547,0.9433308010245394,0.26788953919755604
0,1.331522310549659,1,2.0,2,0,0,0,46.0,2.0,3.0,2.0,-1.0067002479758809,-0.02922160412584031,0.34686049527068863,0.4737076076955785
0,0.45831437433967187,1,3.0,2,0,0,0,36.0,3.0,2.0,2.0,-0.7865448630405932,0.2959528781594488,0.09123036423332408,1.8850315059677352
1,-0.040661589208892186,1,3.0,2,2,1,0,39.0,2.0,3.0,2.0,-0.5848481640525116,-0.2427323962678792,-0.2922148323227228,-0.6057871597328267
1,-1.2881014980803023,1,3.0,3,0,0,0,36.0,2.0,2.0,2.0,-1.2432174237292748,-1.4268583411935547,-0.5478449633600874,-0.769601540782273
0,0.33357038345253087,1,1.0,2,2,0,0,36.0,2.0,3.0,2.0,-1.1640578418999215,-1.4268583411935547,0.3042554734311279,0.7677334198356114
0,-1.0386135163060204,1,3.0,3,0,0,0,31.0,3.0,1.0,3.0,0.014121027073222586,1.6616857037576631,0.645095648147614,0.11247589563782442
1,-0.7891255345317383,1,2.0,2,1,0,0,28.0,2.0,2.0,2.0,-0.6320019275415352,-1.4268583411935547,-1.1869202909534988,-1.6432782397126555
0,-0.29014957098317423,1,4.0,1,0,0,0,36.0,3.0,1.0,1.0,0.3153764802325315,0.4628348766152953,0.47467556078937095,0.41070207652271484
0,1.581010292323941,1,2.0,0,0,0,0,46.0,2.0,6.0,2.0,-0.04671863510660198,0.9131708577424693,0.8581207573454178,0.7425312073664657
0,0.832546347001095,1,2.0,5,1,0,0,40.0,3.0,1.0,3.0,-1.426568661881111,-1.4268583411935547,0.34686049527068863,0.8769430072019092
0,0.9572903378882359,0,3.0,0,0,3,0,49.0,2.0,3.0,3.0,0.7630887037535763,1.6187381306256439,0.6877006699871747,-0.10174291034991377
0,0.5830583652268129,0,0.0,5,1,3,0,45.0,3.0,2.0,3.0,0.7172101851910804,1.6616857037576631,1.0285408447036608,1.1163640256587926
0,-0.1654055800960332,1,3.0,5,1,0,0,34.0,2.0,3.0,2.0,-0.6480727314957575,1.4837600436392975,0.7729107136662963,0.0704722081892483
1,0.7078023561139539,1,3.0,5,2,0,0,47.0,3.0,3.0,1.0,0.20961563852070367,1.6616857037576631,-0.6330550070392089,-0.6309893722019719
0,-0.5396375527574563,1,5.0,0,0,0,0,25.0,3.0,1.0,1.0,-0.7087711356924706,1.3193321922195662,0.5172805826289317,0.5073105576544394
0,0.20882639256538985,0,2.0,5,0,3,0,36.0,2.0,1.0,1.0,0.7285170273548051,0.6861622569017958,0.7303056918267355,0.29729212041155934
0,-0.7891255345317383,1,4.0,5,0,0,0,31.0,2.0,3.0,3.0,-1.0908915544135527,0.7585595944671998,0.1764404079124456,0.053670733209817856
0,1.082034328775377,0,2.0,4,1,0,0,44.0,2.0,2.0,2.0,-0.35933658989931255,0.10330233582439073,-0.12179474496447973,-0.33696356006193956
0,-0.1654055800960332,0,4.0,0,0,1,0,36.0,3.0,2.0,1.0,-0.15391605983660878,0.1548394235828139,0.3894655171102494,0.2090843767695495
